TargetID	Gene_Symbol	Chr	Coord	HG00096.1.M_111124_6	HG00097.7.M_120219_2	HG00099.1.M_120209_6	HG00099.5.M_120131_3	HG00100.2.M_111215_8	HG00101.1.M_111124_4	HG00102.3.M_120202_8	HG00103.4.M_120208_3	HG00104.1.M_111124_5	HG00105.1.M_120209_7	HG00105.3.M_120223_6	HG00106.4.M_120208_5	HG00108.7.M_120219_2	HG00109.1.M_120209_4	HG00109.3.M_120202_5	HG00110.2.M_120131_2	HG00111.1.M_120209_8	HG00111.2.M_111215_4	HG00112.6.M_120119_2	HG00114.1.M_120209_3	HG00114.6.M_120217_1	HG00115.6.M_120119_1	HG00116.2.M_120131_1	HG00117.1.M_111124_2	HG00117.1.M_120209_1	HG00117.2.M_111216_4	HG00117.3.M_120202_6	HG00117.4.M_120208_4	HG00117.5.M_120131_3	HG00117.6.M_120217_1	HG00117.7.M_120219_4	HG00118.4.M_120208_5	HG00119.1.M_120209_3	HG00119.2.M_111216_6	HG00120.3.M_120202_2	HG00121.1.M_111124_7	HG00122.6.M_120119_1	HG00123.4.M_120208_7	HG00124.3.M_120223_7	HG00125.1.M_111124_6	HG00126.1.M_111124_8	HG00127.1.M_111124_2	HG00128.1.M_111124_6	HG00129.4.M_120208_8	HG00130.5.M_120131_7	HG00131.1.M_120209_8	HG00131.2.M_111215_5	HG00132.2.M_111215_4	HG00133.1.M_120209_5	HG00133.2.M_111216_2	HG00134.1.M_120209_3	HG00134.6.M_120119_6	HG00135.3.M_120202_8	HG00136.4.M_120208_7	HG00137.1.M_120209_6	HG00137.6.M_120217_1	HG00138.1.M_120209_2	HG00138.5.M_120131_5	HG00139.7.M_120219_1	HG00141.5.M_120131_3	HG00142.1.M_120209_7	HG00142.4.M_120208_6	HG00143.1.M_120209_7	HG00143.7.M_120219_2	HG00145.6.M_120119_1	HG00146.2.M_111216_1	HG00148.3.M_120202_6	HG00149.1.M_111124_6	HG00150.4.M_120208_7	HG00151.3.M_120202_4	HG00152.7.M_120219_3	HG00154.5.M_120131_7	HG00155.1.M_111124_2	HG00156.4.M_120208_1	HG00157.5.M_120131_3	HG00158.1.M_111124_8	HG00159.7.M_120219_6	HG00160.3.M_120202_1	HG00171.3.M_120202_2	HG00173.3.M_120202_1	HG00174.4.M_120208_3	HG00176.4.M_120208_2	HG00177.4.M_120208_8	HG00178.4.M_120208_8	HG00179.1.M_111124_8	HG00180.1.M_111124_8	HG00181.4.M_120208_4	HG00182.1.M_111124_4	HG00183.1.M_120209_4	HG00183.5.M_120131_5	HG00185.1.M_111124_5	HG00186.3.M_120202_5	HG00187.1.M_120209_2	HG00188.1.M_111124_3	HG00189.1.M_111124_5	HG00231.2.M_111216_2	HG00232.7.M_120219_3	HG00233.2.M_111215_8	HG00234.7.M_120219_4	HG00235.1.M_111124_1	HG00236.5.M_120131_5	HG00238.5.M_120131_5	HG00239.7.M_120219_4	HG00240.2.M_111215_5	HG00242.3.M_120202_7	HG00243.4.M_120208_2	HG00244.5.M_120131_7	HG00245.4.M_120208_6	HG00246.7.M_120219_4	HG00247.3.M_120202_1	HG00249.3.M_120202_4	HG00250.1.M_111124_4	HG00251.2.M_111216_8	HG00252.1.M_111124_5	HG00253.5.M_120131_7	HG00255.2.M_111216_1	HG00256.2.M_111215_7	HG00257.4.M_120208_5	HG00258.1.M_111124_6	HG00259.5.M_120131_3	HG00260.5.M_120131_7	HG00261.6.M_120119_2	HG00262.2.M_111215_8	HG00263.6.M_120119_3	HG00264.6.M_120119_5	HG00265.2.M_111215_4	HG00266.6.M_120119_3	HG00267.4.M_120208_6	HG00268.5.M_120131_3	HG00269.2.M_111216_7	HG00271.2.M_111215_7	HG00272.7.M_120219_7	HG00273.3.M_120202_7	HG00274.6.M_120119_1	HG00275.4.M_120208_8	HG00276.2.M_111215_8	HG00277.1.M_120209_5	HG00277.3.M_120202_6	HG00278.1.M_111124_5	HG00280.1.M_111124_6	HG00281.1.M_111124_3	HG00282.2.M_111216_6	HG00284.1.M_111124_6	HG00285.3.M_120202_5	HG00306.1.M_111124_1	HG00308.3.M_120202_3	HG00309.7.M_120219_7	HG00310.4.M_120208_3	HG00311.4.M_120208_6	HG00312.7.M_120219_6	HG00313.1.M_120209_2	HG00313.2.M_111216_6	HG00315.1.M_120209_5	HG00315.2.M_111215_5	HG00319.4.M_120208_7	HG00320.1.M_111124_1	HG00321.1.M_120209_6	HG00321.2.M_111216_2	HG00323.1.M_111124_4	HG00324.1.M_111124_2	HG00325.1.M_120209_3	HG00325.5.M_120131_1	HG00326.1.M_111124_7	HG00327.3.M_120202_4	HG00328.1.M_120209_2	HG00328.2.M_111215_4	HG00329.5.M_120131_3	HG00330.1.M_120209_2	HG00331.7.M_120219_8	HG00332.6.M_120217_1	HG00334.2.M_111216_5	HG00335.2.M_111216_5	HG00336.1.M_120209_2	HG00337.5.M_120131_5	HG00338.1.M_120209_3	HG00338.2.M_111215_8	HG00339.4.M_120208_1	HG00341.2.M_111216_7	HG00342.1.M_111124_1	HG00343.1.M_111124_5	HG00344.4.M_120208_2	HG00345.1.M_120209_1	HG00346.2.M_120131_1	HG00349.1.M_120209_4	HG00349.4.M_120208_4	HG00350.3.M_120202_3	HG00351.6.M_120119_5	HG00353.1.M_111124_6	HG00355.1.M_111124_8	HG00355.1.M_120209_1	HG00355.2.M_111215_6	HG00355.3.M_120202_6	HG00355.4.M_120208_3	HG00355.5.M_120131_3	HG00355.6.M_120119_1	HG00355.7.M_120219_6	HG00356.2.M_111215_6	HG00358.5.M_120131_5	HG00359.1.M_111124_6	HG00360.3.M_120202_8	HG00361.7.M_120219_5	HG00362.3.M_120202_2	HG00364.2.M_111215_8	HG00365.7.M_120219_5	HG00366.4.M_120208_1	HG00367.2.M_120131_1	HG00369.5.M_120131_1	HG00371.1.M_111124_3	HG00372.4.M_120208_3	HG00373.2.M_111215_6	HG00375.1.M_120209_2	HG00375.4.M_120208_4	HG00376.2.M_111216_1	HG00377.1.M_120209_6	HG00377.2.M_120131_2	HG00378.1.M_120209_5	HG00378.5.M_120131_5	HG00379.5.M_120131_3	HG00380.3.M_120202_8	HG00381.3.M_120202_7	HG00382.4.M_120208_4	HG00383.1.M_111124_1	HG00384.2.M_111216_4	HG01334.7.M_120219_8	HG01789.6.M_120119_1	HG01790.3.M_120202_3	HG01791.2.M_111216_5	HG02215.1.M_111124_4	NA06984.1.M_111124_4	NA06985.1.M_111124_7	NA06986.1.M_111124_7	NA06986.1.M_120209_1	NA06986.2.M_111215_4	NA06986.3.M_120202_1	NA06986.4.M_120208_1	NA06986.5.M_120131_5	NA06986.6.M_120119_4	NA06986.7.M_120219_6	NA06989.3.M_120202_7	NA06994.1.M_120209_4	NA06994.2.M_111215_7	NA07037.1.M_120209_3	NA07037.6.M_120119_4	NA07048.1.M_120209_8	NA07048.6.M_120119_6	NA07051.1.M_120209_6	NA07051.5.M_120131_1	NA07056.1.M_111124_3	NA07346.1.M_120209_4	NA07346.2.M_111215_7	NA07347.1.M_120209_7	NA07347.7.M_120219_3	NA07357.1.M_120209_8	NA07357.2.M_111216_5	NA10847.1.M_120209_7	NA10847.4.M_120208_4	NA10851.1.M_120209_1	NA10851.4.M_120208_1	NA11829.1.M_120209_7	NA11829.6.M_120217_1	NA11830.1.M_120209_6	NA11830.3.M_120202_4	NA11831.1.M_120209_5	NA11831.7.M_120219_2	NA11832.1.M_120209_7	NA11832.2.M_120131_2	NA11840.1.M_120209_4	NA11840.6.M_120119_5	NA11843.1.M_120209_5	NA11843.4.M_120208_6	NA11881.1.M_111124_5	NA11892.1.M_111124_2	NA11893.1.M_120209_4	NA11893.7.M_120219_3	NA11894.1.M_120209_4	NA11894.2.M_111215_4	NA11918.1.M_111124_3	NA11920.2.M_120131_1	NA11930.1.M_120209_8	NA11930.3.M_120202_8	NA11931.1.M_111124_8	NA11992.1.M_120209_6	NA11992.6.M_120119_5	NA11993.2.M_111216_4	NA11994.1.M_120209_3	NA11994.2.M_111216_7	NA11995.1.M_120209_5	NA11995.7.M_120219_5	NA12004.1.M_120209_8	NA12004.4.M_120208_5	NA12005.4.M_120208_1	NA12006.1.M_120209_5	NA12006.5.M_120131_1	NA12043.1.M_120209_6	NA12043.2.M_120127_7	NA12044.4.M_120208_8	NA12045.1.M_120209_3	NA12045.3.M_120202_3	NA12058.1.M_120209_7	NA12058.5.M_120131_7	NA12144.1.M_120209_3	NA12144.4.M_120208_1	NA12154.1.M_120209_3	NA12154.5.M_120131_3	NA12155.1.M_120209_5	NA12155.4.M_120208_8	NA12156.1.M_120209_7	NA12156.4.M_120208_7	NA12234.1.M_120209_8	NA12234.7.M_120219_6	NA12249.1.M_120209_1	NA12272.1.M_120209_5	NA12272.3.M_120202_5	NA12273.1.M_111124_4	NA12275.1.M_120209_4	NA12275.7.M_120219_5	NA12282.1.M_120209_6	NA12282.3.M_120202_7	NA12283.1.M_120209_4	NA12283.2.M_111216_5	NA12286.1.M_120209_6	NA12286.2.M_111216_1	NA12287.1.M_120209_6	NA12287.3.M_120202_3	NA12340.1.M_120209_3	NA12340.5.M_120131_7	NA12341.1.M_111124_5	NA12342.1.M_111124_5	NA12347.1.M_111124_7	NA12348.1.M_120209_3	NA12348.3.M_120202_6	NA12383.1.M_111124_3	NA12399.1.M_120209_4	NA12400.1.M_120209_7	NA12400.2.M_111216_2	NA12413.1.M_120209_6	NA12413.2.M_111215_6	NA12489.1.M_111124_2	NA12546.1.M_120209_6	NA12546.3.M_120202_4	NA12716.1.M_120209_5	NA12716.7.M_120219_6	NA12717.1.M_111124_3	NA12718.1.M_111124_7	NA12749.1.M_111124_2	NA12750.1.M_120209_7	NA12750.2.M_111216_2	NA12751.1.M_120209_6	NA12751.2.M_111215_8	NA12760.1.M_120209_5	NA12760.3.M_120202_3	NA12761.1.M_120209_3	NA12761.6.M_120119_2	NA12762.1.M_120209_5	NA12762.4.M_120208_3	NA12763.1.M_120209_5	NA12763.2.M_111216_8	NA12775.1.M_120209_4	NA12775.7.M_120219_5	NA12776.1.M_120209_3	NA12776.6.M_120119_6	NA12777.1.M_120209_4	NA12777.4.M_120208_6	NA12778.1.M_111124_4	NA12812.1.M_111124_4	NA12813.1.M_120209_6	NA12813.2.M_111216_6	NA12814.1.M_120209_3	NA12814.7.M_120219_3	NA12815.1.M_111124_3	NA12827.1.M_120209_8	NA12827.3.M_120202_2	NA12829.1.M_120209_4	NA12829.7.M_120219_4	NA12830.1.M_111124_2	NA12842.1.M_120209_5	NA12842.6.M_120119_4	NA12843.1.M_120209_5	NA12843.6.M_120119_4	NA12872.1.M_120209_3	NA12872.2.M_111216_2	NA12873.1.M_120209_7	NA12873.7.M_120219_1	NA12874.1.M_120209_3	NA12874.3.M_120202_2	NA12889.1.M_120209_4	NA12889.3.M_120223_7	NA12890.1.M_111124_3	NA18486.1.M_120209_6	NA18486.7.M_120219_4	NA18487.1.M_120209_7	NA18487.6.M_120119_5	NA18488.1.M_120209_8	NA18488.4.M_120208_7	NA18489.1.M_120209_8	NA18489.2.M_111216_1	NA18498.1.M_120209_2	NA18498.2.M_120131_1	NA18499.1.M_111124_2	NA18502.1.M_120209_6	NA18502.7.M_120219_8	NA18505.1.M_120209_4	NA18505.3.M_120202_1	NA18508.1.M_111124_1	NA18510.3.M_120202_7	NA18511.1.M_120209_1	NA18511.7.M_120219_2	NA18517.1.M_120209_7	NA18517.3.M_120202_1	NA18519.1.M_111124_3	NA18520.1.M_111124_1	NA18858.1.M_120209_7	NA18858.2.M_111216_8	NA18861.1.M_120209_2	NA18867.1.M_111124_2	NA18868.1.M_120209_7	NA18868.5.M_120131_3	NA18870.1.M_120209_4	NA18870.6.M_120119_4	NA18873.1.M_120209_6	NA18873.4.M_120208_7	NA18907.1.M_120209_1	NA18907.6.M_120217_1	NA18908.1.M_120209_8	NA18908.7.M_120219_7	NA18909.1.M_120209_8	NA18909.4.M_120208_8	NA18910.1.M_120209_5	NA18910.3.M_120202_7	NA18912.1.M_120209_5	NA18912.7.M_120219_3	NA18916.1.M_120209_7	NA18916.2.M_111215_6	NA18917.1.M_111124_5	NA18923.1.M_120209_6	NA18923.2.M_111216_5	NA18933.1.M_111124_2	NA18934.1.M_120209_3	NA18934.3.M_120223_7	NA19092.1.M_111124_3	NA19093.1.M_120209_7	NA19093.7.M_120219_7	NA19095.1.M_111124_8	NA19095.1.M_120209_1	NA19095.2.M_120131_2	NA19095.3.M_120202_1	NA19095.4.M_120208_2	NA19095.6.M_120119_4	NA19095.7.M_120219_8	NA19096.1.M_120209_8	NA19096.4.M_120208_4	NA19098.5.M_120131_1	NA19099.1.M_120209_4	NA19099.2.M_111215_7	NA19102.1.M_111124_1	NA19107.1.M_120209_4	NA19107.2.M_111216_5	NA19108.1.M_120209_4	NA19108.5.M_120131_7	NA19113.1.M_120209_1	NA19113.3.M_120202_1	NA19114.1.M_120209_8	NA19114.2.M_111215_7	NA19116.1.M_120209_3	NA19116.2.M_111215_7	NA19117.1.M_111124_4	NA19118.1.M_120209_5	NA19118.7.M_120219_8	NA19119.1.M_120209_5	NA19119.3.M_120202_4	NA19121.1.M_120209_6	NA19121.3.M_120202_6	NA19129.1.M_120209_6	NA19129.6.M_120217_1	NA19130.1.M_120209_1	NA19130.5.M_120131_7	NA19131.1.M_120209_3	NA19131.2.M_111215_8	NA19137.1.M_111124_7	NA19138.1.M_120209_7	NA19138.3.M_120202_8	NA19141.1.M_120209_1	NA19141.6.M_120119_2	NA19143.1.M_120209_4	NA19143.2.M_111216_8	NA19144.1.M_120209_1	NA19146.1.M_120209_8	NA19146.5.M_120131_5	NA19147.2.M_120131_2	NA19149.1.M_111124_2	NA19150.1.M_120209_7	NA19150.5.M_120131_7	NA19152.1.M_120209_3	NA19152.4.M_120208_4	NA19153.1.M_111124_7	NA19159.1.M_120209_8	NA19159.3.M_120223_6	NA19160.1.M_120209_5	NA19160.3.M_120202_3	NA19171.1.M_111124_7	NA19172.1.M_120209_8	NA19172.6.M_120119_1	NA19175.1.M_120209_2	NA19175.4.M_120208_8	NA19184.1.M_111124_1	NA19185.1.M_120209_4	NA19185.6.M_120119_4	NA19189.1.M_120209_8	NA19189.5.M_120131_7	NA19190.1.M_120209_8	NA19190.4.M_120208_2	NA19197.1.M_120209_3	NA19197.3.M_120202_2	NA19198.1.M_120209_3	NA19198.2.M_111215_6	NA19200.1.M_120209_6	NA19200.2.M_111216_1	NA19201.1.M_111124_3	NA19204.1.M_111124_6	NA19206.1.M_120209_2	NA19206.2.M_111215_5	NA19207.1.M_120209_8	NA19207.4.M_120208_5	NA19209.1.M_120209_2	NA19209.6.M_120217_1	NA19210.1.M_120209_1	NA19210.4.M_120208_1	NA19213.1.M_120209_1	NA19213.2.M_111215_6	NA19214.1.M_120209_7	NA19214.6.M_120119_2	NA19222.1.M_120209_1	NA19222.2.M_111216_7	NA19223.1.M_120209_1	NA19223.7.M_120219_6	NA19225.1.M_120209_2	NA19235.1.M_111124_6	NA19236.1.M_120209_5	NA19236.4.M_120208_1	NA19247.1.M_120209_2	NA19247.3.M_120223_7	NA19248.1.M_120209_2	NA19248.5.M_120131_1	NA19256.1.M_120209_3	NA19256.6.M_120119_6	NA19257.1.M_120209_1	NA19257.6.M_120119_2	NA20502.3.M_120202_4	NA20503.1.M_111124_5	NA20504.1.M_111124_7	NA20505.1.M_111124_6	NA20506.1.M_120209_2	NA20507.1.M_111124_7	NA20508.1.M_111124_2	NA20509.7.M_120219_7	NA20510.3.M_120202_3	NA20512.1.M_120209_8	NA20512.6.M_120119_6	NA20513.1.M_120209_6	NA20513.4.M_120208_1	NA20514.1.M_111124_4	NA20515.5.M_120131_1	NA20516.5.M_120131_3	NA20517.3.M_120202_8	NA20518.1.M_120209_6	NA20518.4.M_120208_3	NA20519.1.M_111124_5	NA20520.3.M_120202_2	NA20521.7.M_120219_7	NA20524.2.M_111215_8	NA20525.1.M_111124_1	NA20527.1.M_111124_6	NA20527.1.M_120209_1	NA20527.2.M_111215_7	NA20527.3.M_120202_3	NA20527.4.M_120208_2	NA20527.5.M_120131_1	NA20527.6.M_120119_5	NA20527.7.M_120219_8	NA20528.2.M_120131_1	NA20529.2.M_111215_6	NA20530.2.M_111215_6	NA20531.4.M_120208_1	NA20532.1.M_120209_5	NA20532.3.M_120202_7	NA20534.2.M_111215_8	NA20535.3.M_120202_2	NA20536.1.M_111124_1	NA20537.3.M_120202_8	NA20538.1.M_120209_5	NA20538.3.M_120202_6	NA20539.4.M_120208_5	NA20540.1.M_111124_2	NA20541.1.M_111124_4	NA20542.7.M_120219_2	NA20543.1.M_120209_8	NA20543.2.M_111215_5	NA20544.4.M_120208_5	NA20581.1.M_111124_4	NA20582.4.M_120208_2	NA20585.3.M_120202_6	NA20586.2.M_111215_7	NA20588.5.M_120131_5	NA20589.1.M_111124_3	NA20752.5.M_120131_7	NA20754.1.M_120209_8	NA20754.4.M_120208_1	NA20756.1.M_120209_4	NA20756.2.M_111216_6	NA20757.1.M_111124_1	NA20758.2.M_111215_8	NA20759.4.M_120208_3	NA20760.3.M_120202_5	NA20761.1.M_111124_7	NA20765.1.M_120209_7	NA20765.2.M_111215_5	NA20766.1.M_111124_4	NA20768.5.M_120131_1	NA20769.6.M_120119_5	NA20770.3.M_120202_1	NA20771.1.M_120209_4	NA20771.2.M_111215_7	NA20772.3.M_120223_6	NA20773.1.M_120209_7	NA20773.6.M_120119_4	NA20774.7.M_120219_1	NA20778.4.M_120208_1	NA20783.4.M_120208_6	NA20785.4.M_120208_1	NA20786.1.M_120209_8	NA20786.2.M_111215_8	NA20787.6.M_120119_3	NA20790.2.M_111215_6	NA20792.6.M_120119_6	NA20795.5.M_120131_1	NA20796.1.M_120209_2	NA20797.2.M_111215_6	NA20798.1.M_120209_7	NA20798.6.M_120119_6	NA20799.1.M_111124_3	NA20800.1.M_111124_5	NA20801.7.M_120219_5	NA20802.1.M_111124_7	NA20803.7.M_120219_1	NA20804.4.M_120208_1	NA20805.4.M_120208_7	NA20806.3.M_120202_5	NA20807.5.M_120131_1	NA20808.4.M_120208_6	NA20809.6.M_120119_2	NA20810.2.M_111215_7	NA20811.1.M_111124_5	NA20812.2.M_111216_6	NA20813.5.M_120131_1	NA20814.2.M_111215_6	NA20815.5.M_120131_5	NA20816.3.M_120202_7	NA20819.3.M_120202_2	NA20826.1.M_111124_1	NA20828.2.M_111216_8
ENSG00000225538.1	ENSG00000225538.1	11	55850277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03876	0
ENSG00000237851.1	ENSG00000237851.1	6	143109260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06744	0	0	0.07385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243765.1	ENSG00000243765.1	15	58442766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
